,countryiso3code,date,value,indicator.value,country.value
3938,MLT,2015,10682394998.3357,GDP (current US$),Malta
3939,MLT,2014,11302344157.0347,GDP (current US$),Malta
3940,MLT,2013,10153894646.0353,GDP (current US$),Malta
3941,MLT,2012,9205506528.33098,GDP (current US$),Malta
3942,MLT,2011,9515297914.81069,GDP (current US$),Malta
3943,MLT,2010,8749171417.20801,GDP (current US$),Malta
3944,MLT,2009,8528202278.41067,GDP (current US$),Malta
3945,MLT,2008,8977149553.24447,GDP (current US$),Malta
3946,MLT,2007,7880509170.54476,GDP (current US$),Malta
3947,MLT,2006,6757119558.3992,GDP (current US$),Malta
3948,MLT,2005,6403839313.51822,GDP (current US$),Malta
3949,MLT,2004,6044382215.99402,GDP (current US$),Malta
3950,MLT,2003,5415856194.37806,GDP (current US$),Malta
3951,MLT,2002,4466981846.35185,GDP (current US$),Malta
3952,MLT,2001,4066485175.99924,GDP (current US$),Malta
3953,MLT,2000,4053395700.56829,GDP (current US$),Malta
3954,MLT,1999,4127313818.33836,GDP (current US$),Malta
3955,MLT,1998,3923637971.04652,GDP (current US$),Malta
3956,MLT,1997,3705372038.70537,GDP (current US$),Malta
3957,MLT,1996,3570271557.88471,GDP (current US$),Malta
3958,MLT,1995,3439931906.61479,GDP (current US$),Malta
3959,MLT,1994,2998570146.54095,GDP (current US$),Malta
3960,MLT,1993,2709178326.78271,GDP (current US$),Malta
3961,MLT,1992,3021910216.71827,GDP (current US$),Malta
3962,MLT,1991,2750041434.26295,GDP (current US$),Malta
3963,MLT,1990,2547163582.33149,GDP (current US$),Malta
3964,MLT,1989,2118574772.11136,GDP (current US$),Malta
3965,MLT,1988,2019474244.19359,GDP (current US$),Malta
3966,MLT,1987,1751247763.41948,GDP (current US$),Malta
3967,MLT,1986,1435079200.34957,GDP (current US$),Malta
3968,MHL,2017,212881000.0,GDP (current US$),Marshall Islands
3969,MHL,2016,200558400.0,GDP (current US$),Marshall Islands
3970,MHL,2015,184599600.0,GDP (current US$),Marshall Islands
3971,MHL,2014,184689500.0,GDP (current US$),Marshall Islands
3972,MHL,2013,187707400.0,GDP (current US$),Marshall Islands
3973,MHL,2012,182874800.0,GDP (current US$),Marshall Islands
3974,MHL,2011,174332100.0,GDP (current US$),Marshall Islands
3975,MHL,2010,162164700.0,GDP (current US$),Marshall Islands
3976,MHL,2009,151772600.0,GDP (current US$),Marshall Islands
3977,MHL,2008,153135800.0,GDP (current US$),Marshall Islands
3978,MHL,2007,153884600.0,GDP (current US$),Marshall Islands
3979,MHL,2006,145474100.0,GDP (current US$),Marshall Islands
3980,MHL,2005,141922500.0,GDP (current US$),Marshall Islands
3981,MHL,2004,133806400.0,GDP (current US$),Marshall Islands
3982,MHL,2003,131398500.0,GDP (current US$),Marshall Islands
3983,MHL,2002,131738200.0,GDP (current US$),Marshall Islands
3984,MHL,2001,122824000.0,GDP (current US$),Marshall Islands
3985,MHL,2000,115347500.0,GDP (current US$),Marshall Islands
3986,MHL,1999,114326300.0,GDP (current US$),Marshall Islands
3987,MHL,1998,112279400.0,GDP (current US$),Marshall Islands
3988,MHL,1997,110705600.0,GDP (current US$),Marshall Islands
3989,MHL,1996,110858000.0,GDP (current US$),Marshall Islands
3990,MHL,1995,120230000.0,GDP (current US$),Marshall Islands
3991,MHL,1994,108071000.0,GDP (current US$),Marshall Islands
3992,MHL,1993,99461000.0,GDP (current US$),Marshall Islands
3993,MHL,1992,91063000.0,GDP (current US$),Marshall Islands
3994,MHL,1991,82507000.0,GDP (current US$),Marshall Islands
3995,MHL,1990,78476000.0,GDP (current US$),Marshall Islands
3996,MHL,1989,72798000.0,GDP (current US$),Marshall Islands
3997,MHL,1988,70688000.0,GDP (current US$),Marshall Islands
3998,MHL,1987,62983000.0,GDP (current US$),Marshall Islands
3999,MHL,1986,55989000.0,GDP (current US$),Marshall Islands
4000,MRT,2017,6758390728.71734,GDP (current US$),Mauritania
4001,MRT,2016,6398744505.08129,GDP (current US$),Mauritania
4002,MRT,2015,6166857628.62212,GDP (current US$),Mauritania
4003,MRT,2014,6592537781.81518,GDP (current US$),Mauritania
4004,MRT,2013,7223063169.72749,GDP (current US$),Mauritania
4005,MRT,2012,6728208836.22143,GDP (current US$),Mauritania
4006,MRT,2011,6764635686.79345,GDP (current US$),Mauritania
4007,MRT,2010,5628882266.37767,GDP (current US$),Mauritania
4008,MRT,2009,4725200357.55624,GDP (current US$),Mauritania
4009,MRT,2008,5138471610.16598,GDP (current US$),Mauritania
4010,MRT,2007,4328063511.13524,GDP (current US$),Mauritania
4011,MRT,2006,4008583967.92519,GDP (current US$),Mauritania
4012,MRT,2005,2936019525.60241,GDP (current US$),Mauritania
4013,MRT,2004,2362501023.24249,GDP (current US$),Mauritania
4014,MRT,2003,2051147606.73687,GDP (current US$),Mauritania
4015,MRT,2002,1777058592.98812,GDP (current US$),Mauritania
4016,MRT,2001,1746064718.79169,GDP (current US$),Mauritania
4017,MRT,2000,1779521109.91268,GDP (current US$),Mauritania
4018,MRT,1999,1985924386.91448,GDP (current US$),Mauritania
4019,MRT,1998,2032345831.83005,GDP (current US$),Mauritania
4020,MRT,1997,2072001066.8212,GDP (current US$),Mauritania
4021,MRT,1996,2132081881.91398,GDP (current US$),Mauritania
4022,MRT,1995,2091731420.68923,GDP (current US$),Mauritania
4023,MRT,1994,1944876755.00708,GDP (current US$),Mauritania
4024,MRT,1993,1847350611.72458,GDP (current US$),Mauritania
4025,MRT,1992,2164292208.16528,GDP (current US$),Mauritania
4026,MRT,1991,2133693477.88416,GDP (current US$),Mauritania
4027,MRT,1990,1506914407.82331,GDP (current US$),Mauritania
4028,MRT,1989,1450647019.20509,GDP (current US$),Mauritania
4029,MRT,1988,1414951854.05644,GDP (current US$),Mauritania
4030,MRT,1987,1344665270.68865,GDP (current US$),Mauritania
4031,MRT,1986,1186628778.51236,GDP (current US$),Mauritania
4032,MUS,2017,13259351418.4459,GDP (current US$),Mauritius
4033,MUS,2016,12232463655.5727,GDP (current US$),Mauritius
4034,MUS,2015,11692287066.381,GDP (current US$),Mauritius
4035,MUS,2014,12803445933.5894,GDP (current US$),Mauritius
4036,MUS,2013,12129642296.4425,GDP (current US$),Mauritius
4037,MUS,2012,11668685524.1265,GDP (current US$),Mauritius
4038,MUS,2011,11518393367.2403,GDP (current US$),Mauritius
4039,MUS,2010,10003670690.3497,GDP (current US$),Mauritius
4040,MUS,2009,9128843109.15588,GDP (current US$),Mauritius
4041,MUS,2008,9990370016.30771,GDP (current US$),Mauritius
4042,MUS,2007,8150138757.15741,GDP (current US$),Mauritius
4043,MUS,2006,7028803365.70151,GDP (current US$),Mauritius
4044,MUS,2005,6488750452.60067,GDP (current US$),Mauritius
4045,MUS,2004,6578844486.06288,GDP (current US$),Mauritius
4046,MUS,2003,5816553826.85519,GDP (current US$),Mauritius
4047,MUS,2002,4841310239.63687,GDP (current US$),Mauritius
4048,MUS,2001,4613630622.77501,GDP (current US$),Mauritius
4049,MUS,2000,4663313620.01707,GDP (current US$),Mauritius
4050,MUS,1999,4343710332.80658,GDP (current US$),Mauritius
4051,MUS,1998,4169664285.38681,GDP (current US$),Mauritius
4052,MUS,1997,4187367601.73431,GDP (current US$),Mauritius
4053,MUS,1996,4421943910.49749,GDP (current US$),Mauritius
4054,MUS,1995,4040345933.29231,GDP (current US$),Mauritius
4055,MUS,1994,3558137040.37772,GDP (current US$),Mauritius
4056,MUS,1993,3263368410.01813,GDP (current US$),Mauritius
4057,MUS,1992,3224267547.80508,GDP (current US$),Mauritius
4058,MUS,1991,2856890680.60285,GDP (current US$),Mauritius
4059,MUS,1990,2653480001.34558,GDP (current US$),Mauritius
4060,MUS,1989,2181930254.82301,GDP (current US$),Mauritius
4061,MUS,1988,2134517067.65295,GDP (current US$),Mauritius
4062,MUS,1987,1880852914.22714,GDP (current US$),Mauritius
4063,MUS,1986,1462900255.4506,GDP (current US$),Mauritius
4064,MEX,2017,1157736189998.15,GDP (current US$),Mexico
4065,MEX,2016,1077903618176.07,GDP (current US$),Mexico
4066,MEX,2015,1170564619927.69,GDP (current US$),Mexico
4067,MEX,2014,1314563967425.24,GDP (current US$),Mexico
4068,MEX,2013,1274443084716.57,GDP (current US$),Mexico
4069,MEX,2012,1201089987015.45,GDP (current US$),Mexico
4070,MEX,2011,1180489601957.61,GDP (current US$),Mexico
4071,MEX,2010,1057801295584.05,GDP (current US$),Mexico
4072,MEX,2009,900045350649.351,GDP (current US$),Mexico
4073,MEX,2008,1109989063586.62,GDP (current US$),Mexico
4074,MEX,2007,1052696282278.88,GDP (current US$),Mexico
4075,MEX,2006,975387131716.089,GDP (current US$),Mexico
4076,MEX,2005,877476221382.101,GDP (current US$),Mexico
4077,MEX,2004,782240601984.76,GDP (current US$),Mexico
4078,MEX,2003,729336319677.449,GDP (current US$),Mexico
4079,MEX,2002,772106378935.377,GDP (current US$),Mexico
4080,MEX,2001,756706300589.791,GDP (current US$),Mexico
4081,MEX,2000,707906744574.644,GDP (current US$),Mexico
4082,MEX,1999,600232874042.927,GDP (current US$),Mexico
4083,MEX,1998,526502129378.284,GDP (current US$),Mexico
4084,MEX,1997,500413483109.175,GDP (current US$),Mexico
4085,MEX,1996,410975595310.156,GDP (current US$),Mexico
4086,MEX,1995,360073909243.855,GDP (current US$),Mexico
4087,MEX,1994,527813238126.278,GDP (current US$),Mexico
4088,MEX,1993,500736065605.341,GDP (current US$),Mexico
4089,MEX,1992,363157598242.27,GDP (current US$),Mexico
4090,MEX,1991,313142768453.485,GDP (current US$),Mexico
4091,MEX,1990,261253582805.945,GDP (current US$),Mexico
4092,MEX,1989,221400669713.589,GDP (current US$),Mexico
4093,MEX,1988,181611549975.804,GDP (current US$),Mexico
4094,MEX,1987,147540738281.817,GDP (current US$),Mexico
4095,MEX,1986,134550096436.744,GDP (current US$),Mexico
4096,FSM,2017,366666800.0,GDP (current US$),"Micronesia, Fed. Sts."
4097,FSM,2016,332265200.0,GDP (current US$),"Micronesia, Fed. Sts."
4098,FSM,2015,316489900.0,GDP (current US$),"Micronesia, Fed. Sts."
4099,FSM,2014,319271200.0,GDP (current US$),"Micronesia, Fed. Sts."
4100,FSM,2013,317214400.0,GDP (current US$),"Micronesia, Fed. Sts."
4101,FSM,2012,327248700.0,GDP (current US$),"Micronesia, Fed. Sts."
4102,FSM,2011,311301600.0,GDP (current US$),"Micronesia, Fed. Sts."
4103,FSM,2010,296944100.0,GDP (current US$),"Micronesia, Fed. Sts."
4104,FSM,2009,280284600.0,GDP (current US$),"Micronesia, Fed. Sts."
4105,FSM,2008,263145100.0,GDP (current US$),"Micronesia, Fed. Sts."
4106,FSM,2007,256787200.0,GDP (current US$),"Micronesia, Fed. Sts."
4107,FSM,2006,253541900.0,GDP (current US$),"Micronesia, Fed. Sts."
4108,FSM,2005,250281900.0,GDP (current US$),"Micronesia, Fed. Sts."
4109,FSM,2004,240236000.0,GDP (current US$),"Micronesia, Fed. Sts."
4110,FSM,2003,245432900.0,GDP (current US$),"Micronesia, Fed. Sts."
4111,FSM,2002,242517200.0,GDP (current US$),"Micronesia, Fed. Sts."
4112,FSM,2001,240970900.0,GDP (current US$),"Micronesia, Fed. Sts."
4113,FSM,2000,233271800.0,GDP (current US$),"Micronesia, Fed. Sts."
4114,FSM,1999,220140500.0,GDP (current US$),"Micronesia, Fed. Sts."
4115,FSM,1998,218873100.0,GDP (current US$),"Micronesia, Fed. Sts."
4116,FSM,1997,206626300.0,GDP (current US$),"Micronesia, Fed. Sts."
4117,FSM,1996,218534700.0,GDP (current US$),"Micronesia, Fed. Sts."
4118,FSM,1995,221575300.0,GDP (current US$),"Micronesia, Fed. Sts."
4119,FSM,1994,202500000.0,GDP (current US$),"Micronesia, Fed. Sts."
4120,FSM,1993,198400000.0,GDP (current US$),"Micronesia, Fed. Sts."
4121,FSM,1992,178100000.0,GDP (current US$),"Micronesia, Fed. Sts."
4122,FSM,1991,166200000.0,GDP (current US$),"Micronesia, Fed. Sts."
4123,FSM,1990,147200000.0,GDP (current US$),"Micronesia, Fed. Sts."
4124,FSM,1989,135200000.0,GDP (current US$),"Micronesia, Fed. Sts."
4125,FSM,1988,124700000.0,GDP (current US$),"Micronesia, Fed. Sts."
4126,FSM,1987,116700000.0,GDP (current US$),"Micronesia, Fed. Sts."
4127,FSM,1986,112210000.0,GDP (current US$),"Micronesia, Fed. Sts."
4128,MDA,2017,9669759987.02633,GDP (current US$),Moldova
4129,MDA,2016,8071480540.86068,GDP (current US$),Moldova
4130,MDA,2015,7745231660.33425,GDP (current US$),Moldova
4131,MDA,2014,9510219299.49557,GDP (current US$),Moldova
4132,MDA,2013,9496684701.43325,GDP (current US$),Moldova
4133,MDA,2012,8709165249.26928,GDP (current US$),Moldova
4134,MDA,2011,8414360656.29632,GDP (current US$),Moldova
4135,MDA,2010,6974960345.3712,GDP (current US$),Moldova
4136,MDA,2009,5439422031.39627,GDP (current US$),Moldova
4137,MDA,2008,6054849884.52656,GDP (current US$),Moldova
4138,MDA,2007,4401189466.14058,GDP (current US$),Moldova
4139,MDA,2006,3408244549.19999,GDP (current US$),Moldova
4140,MDA,2005,2988348836.471,GDP (current US$),Moldova
4141,MDA,2004,2598249555.89984,GDP (current US$),Moldova
4142,MDA,2003,1980907434.76826,GDP (current US$),Moldova
4143,MDA,2002,1661818168.4226,GDP (current US$),Moldova
4144,MDA,2001,1480673594.05602,GDP (current US$),Moldova
4145,MDA,2000,1288429391.79951,GDP (current US$),Moldova
4146,MDA,1999,1170782957.37443,GDP (current US$),Moldova
4147,MDA,1998,1698717504.65549,GDP (current US$),Moldova
4148,MDA,1997,1930081168.83117,GDP (current US$),Moldova
4149,MDA,1996,1695122173.91304,GDP (current US$),Moldova
4150,MDA,1995,1752979926.41489,GDP (current US$),Moldova
4151,MDA,1994,,GDP (current US$),Moldova
4152,MDA,1993,,GDP (current US$),Moldova
4153,MDA,1992,,GDP (current US$),Moldova
4154,MDA,1991,,GDP (current US$),Moldova
4155,MDA,1990,,GDP (current US$),Moldova
4156,MDA,1989,,GDP (current US$),Moldova
4157,MDA,1988,,GDP (current US$),Moldova
4158,MDA,1987,,GDP (current US$),Moldova
4159,MDA,1986,,GDP (current US$),Moldova
4160,MCO,2017,6431314957.07185,GDP (current US$),Monaco
4161,MCO,2016,6472990923.1791,GDP (current US$),Monaco
4162,MCO,2015,6261622101.40908,GDP (current US$),Monaco
4163,MCO,2014,7069616048.89066,GDP (current US$),Monaco
4164,MCO,2013,6555983530.34932,GDP (current US$),Monaco
4165,MCO,2012,5743029680.07195,GDP (current US$),Monaco
4166,MCO,2011,6088808463.25167,GDP (current US$),Monaco
4167,MCO,2010,5367625613.15127,GDP (current US$),Monaco
4168,MCO,2009,5451653237.01028,GDP (current US$),Monaco
4169,MCO,2008,6476490405.74191,GDP (current US$),Monaco
4170,MCO,2007,5867916780.72817,GDP (current US$),Monaco
4171,MCO,2006,4582988332.70606,GDP (current US$),Monaco
4172,MCO,2005,4203084193.50827,GDP (current US$),Monaco
4173,MCO,2004,4137913500.0,GDP (current US$),Monaco
4174,MCO,2003,3601321064.55266,GDP (current US$),Monaco
4175,MCO,2002,2968987019.23077,GDP (current US$),Monaco
4176,MCO,2001,2718868306.01093,GDP (current US$),Monaco
4177,MCO,2000,2647883815.57966,GDP (current US$),Monaco
4178,MCO,1999,2906009307.6651,GDP (current US$),Monaco
4179,MCO,1998,2934578821.10938,GDP (current US$),Monaco
4180,MCO,1997,2840182220.99117,GDP (current US$),Monaco
4181,MCO,1996,3137848801.03606,GDP (current US$),Monaco
4182,MCO,1995,3130270895.13587,GDP (current US$),Monaco
4183,MCO,1994,2720297793.28662,GDP (current US$),Monaco
4184,MCO,1993,2574440022.97964,GDP (current US$),Monaco
4185,MCO,1992,2737067001.75938,GDP (current US$),Monaco
4186,MCO,1991,2480497538.54794,GDP (current US$),Monaco
4187,MCO,1990,2481316053.85316,GDP (current US$),Monaco
4188,MCO,1989,2010116851.20284,GDP (current US$),Monaco
4189,MCO,1988,2000674667.08261,GDP (current US$),Monaco
4190,MCO,1987,1839095595.25655,GDP (current US$),Monaco
4191,MCO,1986,1515209588.2378,GDP (current US$),Monaco
4192,MNG,2017,11425755279.5254,GDP (current US$),Mongolia
4193,MNG,2016,11186734674.3847,GDP (current US$),Mongolia
4194,MNG,2015,11749620619.5962,GDP (current US$),Mongolia
4195,MNG,2014,12226514722.0861,GDP (current US$),Mongolia
4196,MNG,2013,12582122604.1921,GDP (current US$),Mongolia
4197,MNG,2012,12292770631.1967,GDP (current US$),Mongolia
4198,MNG,2011,10409797649.3063,GDP (current US$),Mongolia
4199,MNG,2010,7189481824.07288,GDP (current US$),Mongolia
4200,MNG,2009,4583850367.88972,GDP (current US$),Mongolia
4201,MNG,2008,5623216448.86851,GDP (current US$),Mongolia
4202,MNG,2007,4234999823.30839,GDP (current US$),Mongolia
4203,MNG,2006,3414055566.1138,GDP (current US$),Mongolia
4204,MNG,2005,2523471532.01083,GDP (current US$),Mongolia
4205,MNG,2004,1992066808.09598,GDP (current US$),Mongolia
4206,MNG,2003,1595297355.78349,GDP (current US$),Mongolia
4207,MNG,2002,1396555719.97409,GDP (current US$),Mongolia
4208,MNG,2001,1267997934.3125,GDP (current US$),Mongolia
4209,MNG,2000,1136896123.61298,GDP (current US$),Mongolia
4210,MNG,1999,1057408588.68269,GDP (current US$),Mongolia
4211,MNG,1998,1124440248.9783,GDP (current US$),Mongolia
4212,MNG,1997,1180934202.83801,GDP (current US$),Mongolia
4213,MNG,1996,1345719472.35883,GDP (current US$),Mongolia
4214,MNG,1995,1452165005.2384,GDP (current US$),Mongolia
4215,MNG,1994,925817092.217484,GDP (current US$),Mongolia
4216,MNG,1993,768401634.154573,GDP (current US$),Mongolia
4217,MNG,1992,1317611863.84977,GDP (current US$),Mongolia
4218,MNG,1991,2379018326.31579,GDP (current US$),Mongolia
4219,MNG,1990,2560785660.0,GDP (current US$),Mongolia
4220,MNG,1989,3576966800.0,GDP (current US$),Mongolia
4221,MNG,1988,3204461566.66667,GDP (current US$),Mongolia
4222,MNG,1987,3020611600.0,GDP (current US$),Mongolia
4223,MNG,1986,2896178866.66667,GDP (current US$),Mongolia
4224,MNE,2017,4856632399.45775,GDP (current US$),Montenegro
4225,MNE,2016,4377033429.26721,GDP (current US$),Montenegro
4226,MNE,2015,4054712082.54743,GDP (current US$),Montenegro
4227,MNE,2014,4594024179.62003,GDP (current US$),Montenegro
4228,MNE,2013,4466039314.65002,GDP (current US$),Montenegro
4229,MNE,2012,4087725812.66864,GDP (current US$),Montenegro
4230,MNE,2011,4538199888.79622,GDP (current US$),Montenegro
4231,MNE,2010,4139192052.98013,GDP (current US$),Montenegro
4232,MNE,2009,4159330369.5471,GDP (current US$),Montenegro
4233,MNE,2008,4545674527.61096,GDP (current US$),Montenegro
4234,MNE,2007,3680711743.77224,GDP (current US$),Montenegro
4235,MNE,2006,2721903148.91482,GDP (current US$),Montenegro
4236,MNE,2005,2257174480.78597,GDP (current US$),Montenegro
4237,MNE,2004,2073234417.68066,GDP (current US$),Montenegro
4238,MNE,2003,1707710053.14938,GDP (current US$),Montenegro
4239,MNE,2002,1284685050.52413,GDP (current US$),Montenegro
4240,MNE,2001,1159869245.92513,GDP (current US$),Montenegro
4241,MNE,2000,984297589.359934,GDP (current US$),Montenegro
4242,MNE,1999,,GDP (current US$),Montenegro
4243,MNE,1998,,GDP (current US$),Montenegro
4244,MNE,1997,,GDP (current US$),Montenegro
4245,MNE,1996,,GDP (current US$),Montenegro
4246,MNE,1995,,GDP (current US$),Montenegro
4247,MNE,1994,,GDP (current US$),Montenegro
4248,MNE,1993,,GDP (current US$),Montenegro
4249,MNE,1992,,GDP (current US$),Montenegro
4250,MNE,1991,,GDP (current US$),Montenegro
4251,MNE,1990,,GDP (current US$),Montenegro
4252,MNE,1989,,GDP (current US$),Montenegro
4253,MNE,1988,,GDP (current US$),Montenegro
4254,MNE,1987,,GDP (current US$),Montenegro
4255,MNE,1986,,GDP (current US$),Montenegro
4256,MAR,2017,109714300453.983,GDP (current US$),Morocco
4257,MAR,2016,103311649248.024,GDP (current US$),Morocco
4258,MAR,2015,101179808076.36,GDP (current US$),Morocco
4259,MAR,2014,110081248587.369,GDP (current US$),Morocco
4260,MAR,2013,106825649872.108,GDP (current US$),Morocco
4261,MAR,2012,98266306615.3632,GDP (current US$),Morocco
4262,MAR,2011,101370474295.109,GDP (current US$),Morocco
4263,MAR,2010,93216746661.5977,GDP (current US$),Morocco
4264,MAR,2009,92897320375.8176,GDP (current US$),Morocco
4265,MAR,2008,92507257783.5697,GDP (current US$),Morocco
4266,MAR,2007,79041294874.4553,GDP (current US$),Morocco
4267,MAR,2006,68640825480.9223,GDP (current US$),Morocco
4268,MAR,2005,62343022650.8742,GDP (current US$),Morocco
4269,MAR,2004,59626020162.3816,GDP (current US$),Morocco
4270,MAR,2003,52064058833.9739,GDP (current US$),Morocco
4271,MAR,2002,42236836820.6152,GDP (current US$),Morocco
4272,MAR,2001,39459581217.3759,GDP (current US$),Morocco
4273,MAR,2000,38857251336.3448,GDP (current US$),Morocco
4274,MAR,1999,41632027599.8531,GDP (current US$),Morocco
4275,MAR,1998,41806219378.6181,GDP (current US$),Morocco
4276,MAR,1997,39147844526.0838,GDP (current US$),Morocco
4277,MAR,1996,43161452678.4383,GDP (current US$),Morocco
4278,MAR,1995,39030285468.3841,GDP (current US$),Morocco
4279,MAR,1994,35604137422.5796,GDP (current US$),Morocco
4280,MAR,1993,31655473663.8348,GDP (current US$),Morocco
4281,MAR,1992,33711069430.78,GDP (current US$),Morocco
4282,MAR,1991,32285388165.2999,GDP (current US$),Morocco
4283,MAR,1990,30180108561.9305,GDP (current US$),Morocco
4284,MAR,1989,26314220188.0257,GDP (current US$),Morocco
4285,MAR,1988,25705296183.5037,GDP (current US$),Morocco
4286,MAR,1987,21765261041.7265,GDP (current US$),Morocco
4287,MAR,1986,19462175321.8224,GDP (current US$),Morocco
4288,MOZ,2017,13219084261.3664,GDP (current US$),Mozambique
4289,MOZ,2016,11936999283.1791,GDP (current US$),Mozambique
4290,MOZ,2015,15950969018.9458,GDP (current US$),Mozambique
4291,MOZ,2014,17716084107.5888,GDP (current US$),Mozambique
4292,MOZ,2013,16974320551.0213,GDP (current US$),Mozambique
4293,MOZ,2012,16350804543.0515,GDP (current US$),Mozambique
4294,MOZ,2011,14381552432.9494,GDP (current US$),Mozambique
4295,MOZ,2010,11087646867.9421,GDP (current US$),Mozambique
4296,MOZ,2009,11899763735.4052,GDP (current US$),Mozambique
4297,MOZ,2008,12574681497.5762,GDP (current US$),Mozambique
4298,MOZ,2007,10423424155.2923,GDP (current US$),Mozambique
4299,MOZ,2006,9149485071.33634,GDP (current US$),Mozambique
4300,MOZ,2005,8512116725.20706,GDP (current US$),Mozambique
4301,MOZ,2004,7589038159.89336,GDP (current US$),Mozambique
4302,MOZ,2003,6254047514.32788,GDP (current US$),Mozambique
4303,MOZ,2002,5623299277.81063,GDP (current US$),Mozambique
4304,MOZ,2001,5311092495.99103,GDP (current US$),Mozambique
4305,MOZ,2000,5553894130.24062,GDP (current US$),Mozambique
4306,MOZ,1999,5888561099.32603,GDP (current US$),Mozambique
4307,MOZ,1998,5613212495.5788,GDP (current US$),Mozambique
4308,MOZ,1997,4976735801.65633,GDP (current US$),Mozambique
4309,MOZ,1996,4163397088.64234,GDP (current US$),Mozambique
4310,MOZ,1995,2900913488.49338,GDP (current US$),Mozambique
4311,MOZ,1994,2793020800.85737,GDP (current US$),Mozambique
4312,MOZ,1993,2738413378.55281,GDP (current US$),Mozambique
4313,MOZ,1992,2644983401.51958,GDP (current US$),Mozambique
4314,MOZ,1991,3704316974.55559,GDP (current US$),Mozambique
4315,MOZ,1990,,GDP (current US$),Mozambique
4316,MOZ,1989,,GDP (current US$),Mozambique
4317,MOZ,1988,,GDP (current US$),Mozambique
4318,MOZ,1987,,GDP (current US$),Mozambique
4319,MOZ,1986,,GDP (current US$),Mozambique
4320,MMR,2017,68945867477.6054,GDP (current US$),Myanmar
4321,MMR,2016,67184236746.5694,GDP (current US$),Myanmar
4322,MMR,2015,67822772707.1034,GDP (current US$),Myanmar
4323,MMR,2014,65446199787.8425,GDP (current US$),Myanmar
4324,MMR,2013,60269734044.526,GDP (current US$),Myanmar
4325,MMR,2012,59937797559.3295,GDP (current US$),Myanmar
4326,MMR,2011,59977326085.9908,GDP (current US$),Myanmar
4327,MMR,2010,49540813342.4834,GDP (current US$),Myanmar
4328,MMR,2009,36906181380.8127,GDP (current US$),Myanmar
4329,MMR,2008,31862554101.9378,GDP (current US$),Myanmar
4330,MMR,2007,20182477480.5512,GDP (current US$),Myanmar
4331,MMR,2006,14502553709.8303,GDP (current US$),Myanmar
4332,MMR,2005,11986972418.5103,GDP (current US$),Myanmar
4333,MMR,2004,10567354056.4049,GDP (current US$),Myanmar
4334,MMR,2003,10467109977.6717,GDP (current US$),Myanmar
4335,MMR,2002,6777632512.0781,GDP (current US$),Myanmar
4336,MMR,2001,6477790688.22844,GDP (current US$),Myanmar
4337,MMR,2000,8905066163.58643,GDP (current US$),Myanmar
4338,MMR,1999,,GDP (current US$),Myanmar
4339,MMR,1998,,GDP (current US$),Myanmar
4340,MMR,1997,,GDP (current US$),Myanmar
4341,MMR,1996,,GDP (current US$),Myanmar
4342,MMR,1995,,GDP (current US$),Myanmar
4343,MMR,1994,,GDP (current US$),Myanmar
4344,MMR,1993,,GDP (current US$),Myanmar
4345,MMR,1992,,GDP (current US$),Myanmar
4346,MMR,1991,,GDP (current US$),Myanmar
4347,MMR,1990,,GDP (current US$),Myanmar
4348,MMR,1989,,GDP (current US$),Myanmar
4349,MMR,1988,,GDP (current US$),Myanmar
4350,MMR,1987,,GDP (current US$),Myanmar
4351,MMR,1986,,GDP (current US$),Myanmar
4352,NAM,2017,12741746433.6716,GDP (current US$),Namibia
4353,NAM,2016,10665634660.8833,GDP (current US$),Namibia
4354,NAM,2015,11272143550.2527,GDP (current US$),Namibia
4355,NAM,2014,12356482878.1968,GDP (current US$),Namibia
4356,NAM,2013,12011207761.9717,GDP (current US$),Namibia
4357,NAM,2012,13042007432.4489,GDP (current US$),Namibia
4358,NAM,2011,12343501808.2192,GDP (current US$),Namibia
4359,NAM,2010,11268186636.2905,GDP (current US$),Namibia
4360,NAM,2009,8876191120.76189,GDP (current US$),Namibia
4361,NAM,2008,8486721916.9128,GDP (current US$),Namibia
4362,NAM,2007,8740865600.24981,GDP (current US$),Namibia
4363,NAM,2006,7835043624.01241,GDP (current US$),Namibia
4364,NAM,2005,7121391945.6544,GDP (current US$),Namibia
4365,NAM,2004,6480441754.26103,GDP (current US$),Namibia
4366,NAM,2003,4811994024.87871,GDP (current US$),Namibia
4367,NAM,2002,3275669889.09655,GDP (current US$),Namibia
4368,NAM,2001,3476452446.22032,GDP (current US$),Namibia
4369,NAM,2000,3833993702.98856,GDP (current US$),Namibia
4370,NAM,1999,3818954447.99083,GDP (current US$),Namibia
4371,NAM,1998,3826527630.55551,GDP (current US$),Namibia
4372,NAM,1997,4102648719.61806,GDP (current US$),Namibia
4373,NAM,1996,3945340776.40546,GDP (current US$),Namibia
4374,NAM,1995,3942478205.7291,GDP (current US$),Namibia
4375,NAM,1994,3636645995.26867,GDP (current US$),Namibia
4376,NAM,1993,3218475900.48046,GDP (current US$),Namibia
4377,NAM,1992,3424733520.33661,GDP (current US$),Namibia
4378,NAM,1991,2992650454.49607,GDP (current US$),Namibia
4379,NAM,1990,2785764518.01845,GDP (current US$),Namibia
4380,NAM,1989,2531519951.42295,GDP (current US$),Namibia
4381,NAM,1988,2491412335.78392,GDP (current US$),Namibia
4382,NAM,1987,2296378834.86149,GDP (current US$),Namibia
